norad_id,name,object_type,satellite_constellation,altitude_km,altitude_category,orbital_band,congestion_risk,inclination,eccentricity,launch_year_estimate,days_in_orbit_estimate,orbit_lifetime_category,mean_motion,epoch,data_source,snapshot_date,country,last_seen
27844,CUTE-1 (CO-55),PAYLOAD,Other,811.3946519456777,Low LEO,LEO-Polar,MEDIUM,98.6775,0.00107043,2023,1,<1yr,14.24137302,2025-11-10 18:19:49.022976,celestrak,2025-11-11,JPN,2025-11-11
27848,CUBESAT XI-IV (CO-57),PAYLOAD,Other,813.699763085755,Low LEO,LEO-Polar,MEDIUM,98.6804,0.00105079,2023,0,<1yr,14.23452665,2025-11-11 06:39:04.650624,celestrak,2025-11-11,JPN,2025-11-11
27858,SCISAT 1,PAYLOAD,Other,626.0646322994144,Low LEO,LEO-Inclined,MEDIUM,73.9302,0.00075046,2023,0,<1yr,14.81033228,2025-11-11 06:46:22.444608,celestrak,2025-11-11,CA,2025-11-11
27868,COSMOS 2400,PAYLOAD,Other,1484.6988659141944,Mid LEO,LEO-Polar,LOW,82.4667,0.00217977,2023,0,<1yr,12.45185191,2025-11-11 05:44:55.107744,celestrak,2025-11-11,CIS,2025-11-11
27869,COSMOS 2401,PAYLOAD,Other,1483.3822292833083,Mid LEO,LEO-Polar,LOW,82.4662,0.00226311,2023,0,<1yr,12.45498017,2025-11-11 08:05:17.682144,celestrak,2025-11-11,CIS,2025-11-11
27875,USA 170,PAYLOAD,Other,35785.60596371819,GEO,MEO,HIGH,10.0373,0.00029313,2023,1,<1yr,1.00275313,2025-11-10 23:05:14.769600,celestrak,2025-11-11,US,2025-11-11
27939,MOZHAETS 4 (RS-22),PAYLOAD,Other,652.047083944185,Low LEO,LEO-Polar,MEDIUM,98.3373,0.00104013,2023,0,<1yr,14.72830321,2025-11-11 08:03:42.081408,celestrak,2025-11-11,CIS,2025-11-11
27944,LARETS,PAYLOAD,Other,680.9054061723809,Low LEO,LEO-Polar,MEDIUM,98.3881,0.00122716,2023,0,<1yr,14.63807863,2025-11-11 06:31:34.979232,celestrak,2025-11-11,CIS,2025-11-11
27954,GALAXY 13 (HORIZONS-1),PAYLOAD,Other,35786.750828894284,GEO,GEO,HIGH,0.852,0.00021049,2023,0,<1yr,1.00271229,2025-11-11 05:56:17.683296,celestrak,2025-11-11,US,2025-11-11
28051,IRS-P6 (RESOURCESAT-1),PAYLOAD,Other,771.5721195631986,Low LEO,LEO-Polar,MEDIUM,98.2224,0.00629679,2023,0,<1yr,14.36052119,2025-11-11 07:21:23.656320,celestrak,2025-11-11,IND,2025-11-11
28054,DMSP 5D-3 F16 (USA 172),PAYLOAD,Other,844.3308885284705,Low LEO,LEO-Polar,MEDIUM,99.0075,0.00078937,2023,0,<1yr,14.1440679,2025-11-11 07:37:41.999808,celestrak,2025-11-11,US,2025-11-11
28058,CHUANGXIN 1 (CX-1),PAYLOAD,Other,730.8136523390467,Low LEO,LEO-Polar,MEDIUM,98.5255,0.00134952,2023,0,<1yr,14.48419999,2025-11-11 07:23:25.876032,celestrak,2025-11-11,PRC,2025-11-11
28089,YAMAL 202,PAYLOAD,Other,35786.72419672059,GEO,GEO-Inclined,HIGH,5.7917,0.00066828,2023,0,<1yr,1.00271324,2025-11-11 04:53:12.080256,celestrak,2025-11-11,CIS,2025-11-11
28117,UFO 11 (USA 174),PAYLOAD,Other,35786.12316179503,GEO,GEO-Inclined,HIGH,8.7276,0.00048924,2023,1,<1yr,1.00273468,2025-11-10 22:59:51.895392,celestrak,2025-11-11,US,2025-11-11
28129,NAVSTAR 53 (USA 175),PAYLOAD,Other,20901.994823656587,MEO,MEO,MEDIUM,54.8905,0.00020881,2023,1,<1yr,1.92678415,2025-11-10 13:19:53.368320,celestrak,2025-11-11,US,2025-11-11
28158,USA 176 (DSP 22),PAYLOAD,Other,35788.11305057922,GEO,GEO-Inclined,HIGH,11.7654,0.00040763,2023,0,<1yr,1.0026637,2025-11-11 07:04:27.598368,celestrak,2025-11-11,US,2025-11-11
28184,ABS-4 (MOBISAT-1),PAYLOAD,Other,35785.76826969969,GEO,MEO,HIGH,5.4877,0.00061567,2023,1,<1yr,1.00274734,2025-11-10 23:15:43.765920,celestrak,2025-11-11,ABS,2025-11-11
28187,EUTELSAT 7A,PAYLOAD,Other,35786.845864046365,GEO,GEO-Inclined,HIGH,5.2771,0.00015373,2023,0,<1yr,1.0027089,2025-11-11 07:36:17.112672,celestrak,2025-11-11,EUTE,2025-11-11
28190,NAVSTAR 54 (USA 177),PAYLOAD,Other,20182.36205203069,MEO,MEO,MEDIUM,55.0141,0.0107943,2023,0,<1yr,2.00561891,2025-11-11 00:10:38.635104,celestrak,2025-11-11,US,2025-11-11
28220,SHIYAN-1 (SY-1),PAYLOAD,Other,484.9263090819568,Very Low LEO,LEO-Polar,HIGH,97.8975,0.00077391,2023,0,<1yr,15.26953298,2025-11-11 03:42:42.681024,celestrak,2025-11-11,PRC,2025-11-11
28252,AMC-11,PAYLOAD,Other,35786.89436301766,GEO,GEO,HIGH,0.0425,0.00033837,2023,0,<1yr,1.00270717,2025-11-11 07:13:59.542176,celestrak,2025-11-11,SES,2025-11-11
28358,INTELSAT 10-02,PAYLOAD,Other,35787.21255336915,GEO,GEO,HIGH,0.036,0.00010012,2023,0,<1yr,1.00269582,2025-11-11 04:06:15.926688,celestrak,2025-11-11,ITSO,2025-11-11
28361,NAVSTAR 55 (USA 178),PAYLOAD,Other,20181.55840624267,MEO,MEO,MEDIUM,54.7145,0.01552522,2023,1,<1yr,2.00570994,2025-11-10 06:12:41.582304,celestrak,2025-11-11,US,2025-11-11
28366,APRIZESAT 2,PAYLOAD,Other,765.4542202770836,Low LEO,LEO-Polar,MEDIUM,98.082,0.01056142,2023,0,<1yr,14.37897305,2025-11-11 00:05:46.823424,celestrak,2025-11-11,US,2025-11-11
28369,SAUDICOMSAT 1,PAYLOAD,Other,708.6500200742921,Low LEO,LEO-Polar,MEDIUM,98.5777,0.00317702,2023,1,<1yr,14.55220119,2025-11-10 22:28:51.541824,celestrak,2025-11-11,SAUD,2025-11-11
28370,SAUDICOMSAT 2,PAYLOAD,Other,726.3985441462137,Low LEO,LEO-Polar,MEDIUM,98.6666,0.00552898,2023,0,<1yr,14.49770388,2025-11-10 23:34:28.181568,celestrak,2025-11-11,SAUD,2025-11-11
28371,SAUDISAT 2,PAYLOAD,Other,704.5610510581873,Low LEO,LEO-Polar,MEDIUM,98.5403,0.00236292,2023,1,<1yr,14.56480488,2025-11-10 22:15:33.400224,celestrak,2025-11-11,SAUD,2025-11-11
28372,APRIZESAT 1,PAYLOAD,Other,720.4521781508956,Low LEO,LEO-Polar,MEDIUM,98.6316,0.00459085,2023,0,<1yr,14.51592441,2025-11-11 06:51:10.360512,celestrak,2025-11-11,US,2025-11-11
28376,AURA,PAYLOAD,Other,690.4894565137383,Low LEO,LEO-Polar,MEDIUM,98.3135,0.00010388,2023,0,<1yr,14.608318,2025-11-11 06:48:18.206784,celestrak,2025-11-11,US,2025-11-11
28378,ANIK F2,PAYLOAD,Other,35786.578141021004,GEO,GEO,HIGH,2.7204,0.00024807,2023,0,<1yr,1.00271845,2025-11-11 07:14:06.074880,celestrak,2025-11-11,CA,2025-11-11
28380,COSMOS 2407,PAYLOAD,Other,977.0094348218445,Low LEO,LEO-Polar,LOW,82.9617,0.00399976,2023,0,<1yr,13.76308451,2025-11-11 06:31:00.153984,celestrak,2025-11-11,CIS,2025-11-11
28413,SHIJIAN-6 01A (SJ-6 01A),PAYLOAD,Other,523.9736568858325,Low LEO,LEO-Polar,HIGH,97.6093,0.0007193,2023,0,<1yr,15.1401398,2025-11-11 07:22:45.769152,celestrak,2025-11-11,PRC,2025-11-11
28414,SHIJIAN-6 01B (SJ-6 01B),PAYLOAD,Other,552.7672286086927,Low LEO,LEO-Polar,HIGH,97.6217,0.00056884,2023,0,<1yr,15.04589114,2025-11-11 07:42:46.095840,celestrak,2025-11-11,PRC,2025-11-11
28419,COSMOS 2408,PAYLOAD,Other,1482.6434099481448,Mid LEO,LEO-Polar,LOW,82.4809,0.00161709,2023,0,<1yr,12.45673614,2025-11-11 08:23:36.984768,celestrak,2025-11-11,CIS,2025-11-11
28420,COSMOS 2409,PAYLOAD,Other,1484.139362889886,Mid LEO,LEO-Polar,LOW,82.4808,0.00139423,2023,0,<1yr,12.4531811,2025-11-11 07:52:28.025760,celestrak,2025-11-11,CIS,2025-11-11
28446,AMC-15,PAYLOAD,Other,35786.6555139404,GEO,GEO,HIGH,0.0452,0.00024259,2023,0,<1yr,1.00271569,2025-11-11 07:09:09.282240,celestrak,2025-11-11,SES,2025-11-11
28470,JB-3 3 (ZY 2C),PAYLOAD,Other,514.6902838013566,Low LEO,LEO-Polar,HIGH,97.2505,0.00335001,2023,0,<1yr,15.17073658,2025-11-11 07:37:35.387616,celestrak,2025-11-11,PRC,2025-11-11
28474,NAVSTAR 56 (USA 180),PAYLOAD,Other,20181.834550548814,MEO,MEO,MEDIUM,55.256,0.01698585,2023,1,<1yr,2.00567866,2025-11-10 04:20:54.074688,celestrak,2025-11-11,US,2025-11-11
28485,SWIFT,PAYLOAD,Other,424.4458793241274,Very Low LEO,LEO-Equatorial,HIGH,20.5553,0.00049916,2023,0,<1yr,15.47362257,2025-11-11 07:28:21.281088,celestrak,2025-11-11,US,2025-11-11
28493,NANOSAT-1,PAYLOAD,Other,631.0371679310465,Low LEO,LEO-Polar,MEDIUM,98.1997,0.00028541,2023,0,<1yr,14.79457468,2025-11-11 07:32:53.556864,celestrak,2025-11-11,SPN,2025-11-11
28521,COSMOS 2414,PAYLOAD,Other,936.0103584553653,Low LEO,LEO-Polar,LOW,82.9522,0.003897,2023,0,<1yr,13.87896892,2025-11-11 05:49:46.692192,celestrak,2025-11-11,CIS,2025-11-11
28526,NSS-10,PAYLOAD,Other,35786.73989568106,GEO,GEO-Inclined,HIGH,5.9066,0.00029832,2023,0,<1yr,1.00271268,2025-11-11 03:55:54.418656,celestrak,2025-11-11,SES,2025-11-11
28626,XM-3 (RHYTHM),PAYLOAD,Other,36160.76589941406,Beyond GEO,HEO,LOW,0.0905,5.403e-05,2023,0,<1yr,0.98951717,2025-11-11 05:20:39.513984,celestrak,2025-11-11,US,2025-11-11
28628,INMARSAT 4-F1,PAYLOAD,Other,35786.58599043143,GEO,GEO,HIGH,4.8783,0.0004114,2023,0,<1yr,1.00271817,2025-11-11 01:31:53.219424,celestrak,2025-11-11,IM,2025-11-11
28649,IRS-P5 (CARTOSAT-1),PAYLOAD,Other,597.1918716039718,Low LEO,LEO-Polar,HIGH,97.5535,0.00026152,2023,0,<1yr,14.90238329,2025-11-11 03:00:56.207520,celestrak,2025-11-11,IND,2025-11-11
28659,DIRECTV 8,PAYLOAD,Other,35786.8503494945,GEO,GEO,HIGH,0.0183,0.00031503,2023,0,<1yr,1.00270874,2025-11-11 07:21:04.905792,celestrak,2025-11-11,US,2025-11-11
28702,GALAXY 28 (G-28),PAYLOAD,Other,35786.72055232115,GEO,GEO,HIGH,2.7357,0.0001922,2023,0,<1yr,1.00271337,2025-11-11 05:24:01.626048,celestrak,2025-11-11,ITSO,2025-11-11
28737,SJ-7,PAYLOAD,Other,513.741318645295,Low LEO,LEO-Polar,HIGH,97.7517,0.0018905,2023,0,<1yr,15.17387005,2025-11-11 01:48:27.315360,celestrak,2025-11-11,PRC,2025-11-11
28786,THAICOM 4,PAYLOAD,Other,35786.98575452176,GEO,GEO,HIGH,0.1075,0.00025751,2023,0,<1yr,1.00270391,2025-11-11 06:16:38.516160,celestrak,2025-11-11,THAI,2025-11-11
28810,REIMEI (INDEX),PAYLOAD,Other,542.7415960246171,Low LEO,LEO-Polar,HIGH,97.9975,0.00219493,2023,0,<1yr,15.07859635,2025-11-11 05:56:57.366816,celestrak,2025-11-11,JPN,2025-11-11
28868,ANIK F1R,PAYLOAD,Other,35786.57365564525,GEO,GEO,HIGH,3.7545,0.00017063,2023,0,<1yr,1.00271861,2025-11-11 07:11:04.975296,celestrak,2025-11-11,CA,2025-11-11
28874,NAVSTAR 57 (USA 183),PAYLOAD,Other,20183.387113068635,MEO,MEO,MEDIUM,55.0606,0.01333508,2023,1,<1yr,2.00550281,2025-11-10 05:43:23.670624,celestrak,2025-11-11,US,2025-11-11
28885,SYRACUSE 3A,PAYLOAD,Other,35787.109946837925,GEO,GEO,HIGH,4.0846,0.00038551,2023,0,<1yr,1.00269948,2025-11-11 02:30:02.645856,celestrak,2025-11-11,FR,2025-11-11
28890,BEIJING 1,PAYLOAD,Other,682.4743638800201,Low LEO,LEO-Polar,MEDIUM,98.2632,0.00135666,2023,0,<1yr,14.63319975,2025-11-11 07:34:21.854208,celestrak,2025-11-11,PRC,2025-11-11
28893,SINAH 1,PAYLOAD,Other,680.585112004389,Low LEO,LEO-Polar,MEDIUM,98.258,0.00135085,2023,0,<1yr,14.63907496,2025-11-11 07:25:55.843104,celestrak,2025-11-11,IRAN,2025-11-11
28895,CUBESAT XI-V,PAYLOAD,Other,655.637291126669,Low LEO,LEO-Polar,MEDIUM,98.2711,0.00145285,2023,0,<1yr,14.71702813,2025-11-11 07:18:49.142880,celestrak,2025-11-11,JPN,2025-11-11
28899,INMARSAT 4-F2,PAYLOAD,Other,35786.80857880488,GEO,GEO,HIGH,4.8113,0.00037893,2023,1,<1yr,1.00271023,2025-11-10 13:17:38.835744,celestrak,2025-11-11,IM,2025-11-11
28908,COSMOS 2416,PAYLOAD,Other,1441.1993964405674,Mid LEO,LEO-Polar,LOW,82.4664,0.00071064,2023,0,<1yr,12.55590196,2025-11-11 06:26:52.098720,celestrak,2025-11-11,CIS,2025-11-11
28912,METEOSAT-9 (MSG-2),PAYLOAD,Other,35786.29668600389,GEO,GEO-Inclined,HIGH,8.8664,0.00129831,2023,1,<1yr,1.00272849,2025-11-10 21:28:39.025632,celestrak,2025-11-11,EUME,2025-11-11
28924,EUTELSAT 174A,PAYLOAD,Other,35786.35022937544,GEO,GEO,HIGH,3.6669,0.00066242,2023,0,<1yr,1.00272658,2025-11-11 04:56:11.793120,celestrak,2025-11-11,EUTE,2025-11-11
28935,ECHOSTAR 10,PAYLOAD,Other,35786.72167367474,GEO,GEO,HIGH,0.0279,0.00020494,2023,0,<1yr,1.00271333,2025-11-11 05:30:07.484256,celestrak,2025-11-11,US,2025-11-11
28945,SPAINSAT,PAYLOAD,Other,35786.37938395291,GEO,GEO,HIGH,0.011,0.00058094,2023,1,<1yr,1.00272554,2025-11-10 22:38:13.855488,celestrak,2025-11-11,SPN,2025-11-11
29045,JCSAT-5A,PAYLOAD,Other,35786.94089973394,GEO,GEO,HIGH,0.543,5.419e-05,2023,0,<1yr,1.00270551,2025-11-11 04:44:05.453376,celestrak,2025-11-11,JPN,2025-11-11
29055,ASTRA 1KR,PAYLOAD,Other,35786.19324405542,GEO,GEO,HIGH,0.0257,0.00065056,2023,0,<1yr,1.00273218,2025-11-11 02:29:17.717856,celestrak,2025-11-11,SES,2025-11-11
29079,EROS B,PAYLOAD,Other,392.175481966131,Very Low LEO,LEO-Polar,MEDIUM,97.3506,0.00055773,2023,0,<1yr,15.58438581,2025-11-11 07:32:12.063264,celestrak,2025-11-11,ISRA,2025-11-11
29228,RESURS-DK 1,PAYLOAD,Other,530.4155769569761,Low LEO,LEO-Inclined,HIGH,69.9324,0.00072758,2023,0,<1yr,15.11896847,2025-11-11 01:49:16.814784,celestrak,2025-11-11,CIS,2025-11-11
29236,GALAXY 16 (G-16),PAYLOAD,Other,35786.625517875174,GEO,GEO,HIGH,0.0412,0.00027775,2023,0,<1yr,1.00271676,2025-11-11 07:05:28.214016,celestrak,2025-11-11,US,2025-11-11
29268,ARIRANG-2 (KOMPSAT-2),PAYLOAD,Other,678.8387138699582,Low LEO,LEO-Polar,MEDIUM,97.828,0.00154953,2023,0,<1yr,14.64450942,2025-11-11 07:16:55.214976,celestrak,2025-11-11,SKOR,2025-11-11
29270,EUTELSAT HOTBIRD 13B,PAYLOAD,Other,35785.70015145507,GEO,MEO,HIGH,1.097,0.00038702,2023,0,<1yr,1.00274977,2025-11-11 04:15:59.995008,celestrak,2025-11-11,EUTE,2025-11-11
29272,JCSAT-3A,PAYLOAD,Other,35787.34908269961,GEO,GEO,HIGH,0.0134,0.00023644,2023,0,<1yr,1.00269095,2025-11-11 06:08:38.808672,celestrak,2025-11-11,JPN,2025-11-11
29273,SYRACUSE 3B,PAYLOAD,Other,35785.711364315925,GEO,MEO,HIGH,2.3395,0.00047446,2023,0,<1yr,1.00274937,2025-11-11 04:07:30.806976,celestrak,2025-11-11,FR,2025-11-11
29349,KOREASAT 5 (MUGUNGWHA 5),PAYLOAD,Other,35787.01855466087,GEO,GEO,HIGH,1.2185,0.00018998,2023,0,<1yr,1.00270274,2025-11-11 06:16:38.516160,celestrak,2025-11-11,SKOR,2025-11-11
29479,HINODE (SOLAR-B),PAYLOAD,Other,666.7535696996247,Low LEO,LEO-Polar,MEDIUM,98.0672,0.00162727,2023,0,<1yr,14.68220842,2025-11-11 06:33:18.567648,celestrak,2025-11-11,JPN,2025-11-11
29486,NAVSTAR 58 (USA 190),PAYLOAD,Other,20182.94440876993,MEO,MEO,MEDIUM,54.6896,0.01072568,2023,1,<1yr,2.00555295,2025-11-10 15:10:32.723616,celestrak,2025-11-11,US,2025-11-11
29494,DIRECTV 9S,PAYLOAD,Other,35786.47077266652,GEO,GEO,HIGH,1.8562,0.00032237,2023,1,<1yr,1.00272228,2025-11-10 22:29:18.215232,celestrak,2025-11-11,US,2025-11-11
29495,OPTUS D1,PAYLOAD,Other,35786.81166254353,GEO,GEO,HIGH,2.4713,0.00040567,2023,0,<1yr,1.00271012,2025-11-11 03:07:14.083104,celestrak,2025-11-11,AUS,2025-11-11
29505,SHIJIAN-6 02A (SJ-6 02A),PAYLOAD,Other,525.1125228116207,Low LEO,LEO-Polar,HIGH,97.6663,0.00038587,2023,0,<1yr,15.13639333,2025-11-11 07:56:52.724256,celestrak,2025-11-11,PRC,2025-11-11
29506,SHIJIAN-6 02B (SJ-6 02B),PAYLOAD,Other,565.7639619324509,Low LEO,LEO-Polar,HIGH,97.6887,0.00151506,2023,0,<1yr,15.00366936,2025-11-11 08:16:00.605280,celestrak,2025-11-11,PRC,2025-11-11
29522,DMSP 5D-3 F17 (USA 191),PAYLOAD,Other,842.6569748776255,Low LEO,LEO-Polar,MEDIUM,98.7404,0.00094814,2023,0,<1yr,14.14898647,2025-11-11 07:15:12.043008,celestrak,2025-11-11,US,2025-11-11
29526,BADR-4,PAYLOAD,Other,35786.76036041931,GEO,GEO,HIGH,1.4406,0.00072278,2023,0,<1yr,1.00271195,2025-11-11 04:14:00.185856,celestrak,2025-11-11,AB,2025-11-11
29601,NAVSTAR 59 (USA 192),PAYLOAD,Other,20181.52680194927,MEO,MEO,MEDIUM,54.9783,0.00868176,2023,0,<1yr,2.00571352,2025-11-11 00:55:36.158880,celestrak,2025-11-11,US,2025-11-11
29643,WILDBLUE-1,PAYLOAD,Other,35786.80885914473,GEO,GEO,HIGH,2.2395,0.00016497,2023,0,<1yr,1.00271022,2025-11-11 07:14:06.036864,celestrak,2025-11-11,US,2025-11-11
29709,LAPAN-TUBSAT,PAYLOAD,Other,611.7065717376518,Low LEO,LEO-Polar,MEDIUM,98.124,0.00123805,2023,0,<1yr,14.85598927,2025-11-11 06:13:37.060608,celestrak,2025-11-11,INDO,2025-11-11
30580,THEMIS A,PAYLOAD,Other,39678.19559211933,Beyond GEO,HEO,LOW,4.541,0.84456192,2023,1,<1yr,0.87835228,2025-11-10 13:30:49.807872,celestrak,2025-11-11,US,2025-11-11
30794,SKYNET 5A,PAYLOAD,Other,35786.422835580146,GEO,GEO,HIGH,4.7443,0.00039675,2023,0,<1yr,1.00272399,2025-11-11 03:04:51.835872,celestrak,2025-11-11,UK,2025-11-11
30797,THEMIS D,PAYLOAD,Other,39677.852321366656,Beyond GEO,HEO,LOW,4.7325,0.83950747,2023,1,<1yr,0.8783621,2025-11-10 23:12:14.099904,celestrak,2025-11-11,US,2025-11-11
30798,THEMIS E,PAYLOAD,Other,39677.356652482595,Beyond GEO,HEO,LOW,1.9855,0.83975304,2023,1,<1yr,0.87837628,2025-11-10 23:13:14.005344,celestrak,2025-11-11,US,2025-11-11
31102,ANIK F3,PAYLOAD,Other,35786.27397918036,GEO,GEO,HIGH,0.6327,0.00028703,2023,0,<1yr,1.0027293,2025-11-11 07:21:04.851360,celestrak,2025-11-11,CA,2025-11-11
31113,HAIYANG-1B,PAYLOAD,Other,788.5614275996695,Low LEO,LEO-Polar,MEDIUM,98.3293,0.00144272,2023,1,<1yr,14.30948709,2025-11-10 22:03:24.079680,celestrak,2025-11-11,PRC,2025-11-11
31118,SAUDISAT 3,PAYLOAD,Other,657.2057768789355,Low LEO,LEO-Polar,MEDIUM,98.1178,0.00142121,2023,0,<1yr,14.7121068,2025-11-11 07:09:41.517216,celestrak,2025-11-11,SAUD,2025-11-11
31119,SAUDICOMSAT 7,PAYLOAD,Other,674.8502531538361,Low LEO,LEO-Polar,MEDIUM,98.3497,0.0056461,2023,0,<1yr,14.65693337,2025-11-11 04:05:18.578688,celestrak,2025-11-11,SAUD,2025-11-11
31121,SAUDICOMSAT 6,PAYLOAD,Other,686.1682409016603,Low LEO,LEO-Polar,MEDIUM,98.38,0.00710426,2023,1,<1yr,14.62172385,2025-11-10 14:52:33.765600,celestrak,2025-11-11,SAUD,2025-11-11
31124,SAUDICOMSAT 5,PAYLOAD,Other,668.4244957023675,Low LEO,LEO-Polar,MEDIUM,98.3212,0.00491318,2023,0,<1yr,14.67698642,2025-11-11 04:08:37.318560,celestrak,2025-11-11,SAUD,2025-11-11
31125,SAUDICOMSAT 3,PAYLOAD,Other,660.5618302519697,Low LEO,LEO-Polar,MEDIUM,98.2869,0.00402418,2023,1,<1yr,14.70158595,2025-11-10 09:59:05.030016,celestrak,2025-11-11,SAUD,2025-11-11
31127,SAUDICOMSAT 4,PAYLOAD,Other,679.9398247680892,Low LEO,LEO-Polar,MEDIUM,98.3696,0.0062862,2023,1,<1yr,14.64108258,2025-11-10 10:16:17.239584,celestrak,2025-11-11,SAUD,2025-11-11
31306,ASTRA 1L,PAYLOAD,Other,35786.61458474316,GEO,GEO,HIGH,0.757,0.00038547,2023,0,<1yr,1.00271715,2025-11-11 04:12:07.864992,celestrak,2025-11-11,SES,2025-11-11
31307,GALAXY 17 (G-17),PAYLOAD,Other,35786.68579039679,GEO,GEO,HIGH,2.4186,0.00063668,2023,0,<1yr,1.00271461,2025-11-11 05:25:01.529760,celestrak,2025-11-11,US,2025-11-11
31490,YAOGAN-2,PAYLOAD,Other,622.0657241794461,Low LEO,LEO-Polar,MEDIUM,98.2857,0.00197893,2023,0,<1yr,14.82302483,2025-11-11 03:32:19.131360,celestrak,2025-11-11,PRC,2025-11-11
31573,GLOBALSTAR M069,PAYLOAD,Other,1577.4922640230016,Mid LEO,LEO-Inclined,LOW,52.0,0.00028533,2023,0,<1yr,12.2346333,2025-11-11 05:58:47.225280,celestrak,2025-11-11,GLOB,2025-11-11
31574,GLOBALSTAR M072,PAYLOAD,Other,1718.4491236960057,Mid LEO,LEO-Inclined,LOW,51.9947,9.242e-05,2023,0,<1yr,11.91653114,2025-11-11 06:57:46.972800,celestrak,2025-11-11,GLOB,2025-11-11
31598,COSMO-SKYMED 1,PAYLOAD,Other,581.0758283581026,Low LEO,LEO-Polar,HIGH,97.8865,0.00015329,2023,0,<1yr,14.95417933,2025-11-11 06:37:49.080864,celestrak,2025-11-11,IT,2025-11-11
31698,TERRASAR-X,PAYLOAD,Other,508.41312847519384,Low LEO,LEO-Polar,HIGH,97.4457,0.0001929,2023,1,<1yr,15.19148371,2025-11-10 13:47:58.154496,celestrak,2025-11-11,GER,2025-11-11
31792,COSMOS 2428,PAYLOAD,Other,849.5022285435007,Low LEO,LEO-Inclined,MEDIUM,70.9364,0.00020697,2023,0,<1yr,14.1288906,2025-11-11 07:17:52.062720,celestrak,2025-11-11,CIS,2025-11-11
31800,ZHONGXING-6B,PAYLOAD,Other,35787.677094027094,GEO,GEO,HIGH,1.8304,0.00058288,2023,0,<1yr,1.00267925,2025-11-11 02:32:51.690912,celestrak,2025-11-11,PRC,2025-11-11
31862,DIRECTV 10,PAYLOAD,Other,35786.81754968251,GEO,GEO,HIGH,0.0058,3.079e-05,2023,0,<1yr,1.00270991,2025-11-11 00:11:45.895776,celestrak,2025-11-11,US,2025-11-11
32060,WORLDVIEW-1 (WV-1),PAYLOAD,Other,491.33832428249116,Very Low LEO,LEO-Polar,HIGH,97.3859,0.00031222,2023,0,<1yr,15.24815894,2025-11-11 06:43:09.833088,celestrak,2025-11-11,US,2025-11-11
32252,OPTUS D2,PAYLOAD,Other,36048.66730360766,Beyond GEO,HEO,LOW,1.5112,0.00037577,2023,0,<1yr,0.99344146,2025-11-11 08:10:20.794080,celestrak,2025-11-11,AUS,2025-11-11
32253,INTELSAT 11 (IS-11),PAYLOAD,Other,36131.9303172731,Beyond GEO,HEO,LOW,2.9962,0.00092417,2023,0,<1yr,0.99052416,2025-11-11 04:07:45.784416,celestrak,2025-11-11,ITSO,2025-11-11
32258,WGS F1 (USA 195),PAYLOAD,Other,35786.95519718461,GEO,GEO,HIGH,0.1515,0.00010516,2023,0,<1yr,1.002705,2025-11-11 03:54:24.561792,celestrak,2025-11-11,US,2025-11-11
32260,NAVSTAR 60 (USA 196),PAYLOAD,Other,20182.021976109074,MEO,MEO,MEDIUM,53.9329,0.01646288,2023,1,<1yr,2.00565743,2025-11-10 20:16:33.255840,celestrak,2025-11-11,US,2025-11-11
32265,GLOBALSTAR M066,PAYLOAD,Other,1547.656692770438,Mid LEO,LEO-Inclined,LOW,51.9609,0.000473,2023,0,<1yr,12.30378169,2025-11-11 00:40:51.582720,celestrak,2025-11-11,GLOB,2025-11-11
32275,COSMOS 2433 [GLONASS-M],PAYLOAD,Glonass,19129.725755818265,MEO,MEO,MEDIUM,65.6997,0.00059098,2023,0,<1yr,2.13104026,2025-11-11 04:18:59.935968,celestrak,2025-11-11,CIS,2025-11-11
32276,COSMOS 2432 [GLONASS-M],PAYLOAD,Glonass,19129.798691308424,MEO,MEO,MEDIUM,65.7154,0.00108624,2023,0,<1yr,2.13103112,2025-11-11 06:55:15.773664,celestrak,2025-11-11,CIS,2025-11-11
32283,SAR-LUPE 3,PAYLOAD,Other,332.6525718839648,Very Low LEO,LEO-Polar,MEDIUM,98.1607,0.00079678,2023,0,<1yr,15.79218891,2025-11-11 06:55:59.834208,celestrak,2025-11-11,GER,2025-11-11
32289,YAOGAN-3,PAYLOAD,Other,599.0995449585535,Low LEO,LEO-Polar,HIGH,97.8406,0.00018855,2023,0,<1yr,14.89627193,2025-11-11 07:33:57.168864,celestrak,2025-11-11,PRC,2025-11-11
32294,SKYNET 5B,PAYLOAD,Other,35786.6316852861,GEO,GEO,HIGH,4.6946,0.00036331,2023,0,<1yr,1.00271654,2025-11-11 02:30:55.063008,celestrak,2025-11-11,UK,2025-11-11
32299,ASTRA 4A,PAYLOAD,Other,35787.05920449443,GEO,GEO,HIGH,0.044,0.00026211,2023,0,<1yr,1.00270129,2025-11-11 04:07:53.271840,celestrak,2025-11-11,SES,2025-11-11
32376,COSMO-SKYMED 2,PAYLOAD,Other,622.5511972128206,Low LEO,LEO-Polar,MEDIUM,97.8875,0.00014568,2023,0,<1yr,14.82148297,2025-11-11 07:18:43.437024,celestrak,2025-11-11,IT,2025-11-11
32382,RADARSAT-2,PAYLOAD,Other,791.781520328951,Low LEO,LEO-Polar,MEDIUM,98.5806,0.0001126,2023,0,<1yr,14.29984834,2025-11-11 06:55:26.082048,celestrak,2025-11-11,CA,2025-11-11
